product_id,product_name,brand,main_category,sub_category,activity,gender,color,material,closure,fit,price_inr,discount_pct,final_price_inr,rating,rating_count,popularity_score,cushioning,arch_support,breathability,durability,weight_g,heel_drop_mm,sole_type,surface,water_resistant,season,size_range,inventory_units,launch_month,trend_score,style_tag
SH0627,Reebok Pulse Cross Trainers Olive,Reebok,Shoes,cross trainers,Training,Boys,Olive,PU,Velcro,Regular,3439,0,3439.0,4.3,65,92,Medium,Medium,High,High,484,4,Foam,Court,No,All Season,3-7,78,3,39,premium
SH0628,Adidas Flow Gym Trainers Red,Adidas,Shoes,gym trainers,Training,Men,Red,Synthetic,Slip-On,Slim,6699,20,5359.2,4.4,176,100,Medium,Low,Low,Very High,400,4,EVA,Indoor,No,Monsoon,8-12,88,1,80,rugged
SH0629,Skechers Lite Race-Day Shoes Black,Skechers,Shoes,race-day shoes,Running,Boys,Black,Canvas,Velcro,Regular,4388,5,4168.6,3.9,211,100,Medium,High,Low,Very High,395,4,Phylon,All-Purpose,No,All Season,2-6,149,2,84,retro
SH0630,Nike Pro Basketball Shoes Olive,Nike,Shoes,basketball shoes,Basketball,Women,Olive,Mesh,Buckle,Regular,6846,35,4449.9,4.2,179,100,Medium,Low,High,Very High,665,6,PU,Road,No,All Season,5-9,96,9,74,retro
SH0631,New Balance Stride Road Running Shoes Navy,New Balance,Shoes,road running shoes,Running,Unisex,Navy,Rubberized knit,Slip-On,Regular,6036,25,4527.0,4.2,47,42,Medium,High,Medium,Medium,588,8,PU,Indoor,No,All Season,5-9,132,4,75,minimal
SH0632,Reebok Edge Cross Trainers Olive,Reebok,Shoes,cross trainers,Training,Boys,Olive,PU,Slip-On,Regular,1900,20,1520.0,4.1,21,100,Medium,Low,Medium,High,608,10,Rubber,Road,No,All Season,2-6,54,5,87,sporty
SH0633,ASICS Lite Cross Trainers Pink,ASICS,Shoes,cross trainers,Training,Girls,Pink,Synthetic,Buckle,Regular,5976,30,4183.2,3.8,127,95,Low,Medium,Low,Very High,268,10,Foam,Indoor,No,Summer,3-7,126,5,56,everyday
SH0634,Woodland Flow Casual Loafers Black,Woodland,Shoes,casual loafers,Casual,Men,Black,Leather,Slip-On,Wide,2223,25,1667.25,4.3,67,89,High,Low,High,Medium,617,6,PU,All-Purpose,No,Winter,7-11,161,5,86,premium
SH0635,Nike Edge Road Running Shoes Beige,Nike,Shoes,road running shoes,Running,Boys,Beige,Mesh,Lace-Up,Wide,5468,10,4921.2,4.4,38,96,Max,Medium,Medium,High,263,12,EVA,Court,No,All Season,2-6,153,5,77,everyday
SH0636,Red Tape Prime Casual Loafers Tan,Red Tape,Shoes,casual loafers,Casual,Men,Tan,Rubberized knit,Slip-On,Regular,2623,10,2360.7,3.9,106,100,Medium,High,Medium,Very High,590,10,Foam,Trail,No,All Season,6-10,209,12,56,premium
SH0637,Campus Pulse Road Running Shoes Navy,Campus,Shoes,road running shoes,Running,Unisex,Navy,Knit,Buckle,Regular,2951,0,2951.0,4.3,241,100,Low,Medium,High,High,415,12,Phylon,Trail,No,All Season,6-10,50,12,41,fashion
SH0638,Nike Prime Basketball Shoes Tan,Nike,Shoes,basketball shoes,Basketball,Men,Tan,PU,Lace-Up,Wide,7418,5,7047.1,4.6,363,100,High,Medium,High,High,511,8,TPU,Road,No,Summer,8-12,189,8,54,lightweight
SH0639,Campus Lite School Shoes Brown,Campus,Shoes,school shoes,School,Girls,Brown,Mesh,Buckle,Regular,2498,20,1998.4,4.3,107,100,Max,Medium,Low,Very High,715,12,EVA,All-Purpose,No,All Season,3-7,139,3,88,minimal
SH0640,ASICS Prime Tennis Shoes Blue,ASICS,Shoes,tennis shoes,Tennis,Boys,Blue,Synthetic,Slip-On,Regular,9206,10,8285.4,4.5,142,100,Medium,Medium,Low,Very High,686,10,TPU,Indoor,No,Summer,3-7,165,2,39,minimal
SH0641,Adidas Stride Trail Running Shoes Pink,Adidas,Shoes,trail running shoes,Running,Girls,Pink,Rubberized knit,Slip-On,Regular,3729,20,2983.2,4.3,55,100,High,Medium,Low,Very High,520,6,TPU,Court,No,Monsoon,2-6,117,2,36,sporty
SH0642,Adidas Stride Football Boots Olive,Adidas,Shoes,football boots,Football,Boys,Olive,PU,Buckle,Regular,4833,5,4591.35,4.5,99,100,Low,High,Low,High,504,10,Rubber,Road,No,All Season,3-7,62,2,54,minimal
SH0643,Nike Lite Basketball Shoes Brown,Nike,Shoes,basketball shoes,Basketball,Girls,Brown,Rubberized knit,Buckle,Regular,7773,25,5829.75,4.8,56,100,Medium,Low,Low,High,444,8,Foam,Trail,No,Monsoon,2-6,5,8,43,everyday
SH0644,Campus Flow Race-Day Shoes Brown,Campus,Shoes,race-day shoes,Running,Unisex,Brown,Canvas,Elastic,Wide,1512,5,1436.4,3.6,132,100,Max,Medium,High,High,609,8,Phylon,All-Purpose,No,Summer,6-10,142,12,77,minimal
SH0645,Skechers Max Road Running Shoes Tan,Skechers,Shoes,road running shoes,Running,Unisex,Tan,Mesh,Velcro,Regular,6726,25,5044.5,4.2,43,100,High,Medium,High,Medium,585,12,PU,Court,No,All Season,6-10,84,8,48,premium
SH0646,Converse Move Skate Shoes White,Converse,Shoes,skate shoes,Skate,Men,White,Canvas,Buckle,Regular,3468,40,2080.8,4.1,126,100,Medium,High,Low,High,778,4,EVA,All-Purpose,No,All Season,7-11,66,7,56,premium
SH0647,Red Tape Move Casual Loafers Blue,Red Tape,Shoes,casual loafers,Casual,Men,Blue,PU,Elastic,Wide,3724,30,2606.8,4.9,227,100,Low,Medium,Medium,Very High,643,12,TPU,Indoor,Yes,All Season,8-12,36,6,78,lightweight
SH0648,Woodland Flow Rugged Boots Red,Woodland,Shoes,rugged boots,Outdoor,Women,Red,Synthetic,Buckle,Regular,4672,10,4204.8,4.3,192,100,Low,High,Medium,High,546,6,Phylon,All-Purpose,Yes,Monsoon,6-10,67,8,78,lightweight
SH0649,Bata Max Walking Shoes Pink,Bata,Shoes,walking shoes,Walking,Girls,Pink,Knit,Buckle,Regular,3088,20,2470.4,4.1,85,100,Low,Medium,Medium,Very High,300,4,PU,All-Purpose,No,All Season,1-5,57,1,100,everyday
SH0650,Reebok Elite Gym Trainers Grey,Reebok,Shoes,gym trainers,Training,Boys,Grey,Canvas,Buckle,Regular,3522,10,3169.8,4.3,149,100,Low,Medium,High,High,427,4,TPU,Road,No,All Season,3-7,116,2,72,rugged
SH0651,Red Tape Edge Slip-On Walkers Red,Red Tape,Shoes,slip-on walkers,Walking,Girls,Red,Leather,Buckle,Regular,4529,30,3170.3,4.5,183,100,Medium,Medium,Low,Very High,371,10,PU,Court,No,All Season,3-7,115,9,59,retro
SH0652,Adidas Elite Retro Sneakers Brown,Adidas,Shoes,retro sneakers,Lifestyle,Unisex,Brown,Synthetic,Buckle,Regular,6291,20,5032.8,4.0,157,100,Low,High,Low,High,676,10,EVA,Trail,No,All Season,6-10,223,9,48,fashion
SH0653,Fila Max Cross Trainers Maroon,Fila,Shoes,cross trainers,Training,Women,Maroon,Synthetic,Elastic,Wide,4871,15,4140.35,4.0,180,100,High,Medium,Medium,High,382,8,PU,Indoor,Yes,All Season,5-9,207,5,65,minimal
SH0654,Reebok Lite Road Running Shoes Blue,Reebok,Shoes,road running shoes,Running,Women,Blue,Rubberized knit,Slip-On,Wide,3980,35,2587.0,4.5,66,89,Medium,Medium,Low,High,721,10,Rubber,Court,No,Summer,6-10,106,11,43,everyday
SH0655,Adidas Air Cross Trainers White,Adidas,Shoes,cross trainers,Training,Women,White,Suede,Velcro,Regular,4712,15,4005.2,4.5,115,100,Medium,High,Medium,Medium,436,10,TPU,Trail,No,All Season,4-8,119,6,79,fashion
SH0656,Puma Edge Cross Trainers Black,Puma,Shoes,cross trainers,Training,Girls,Black,Mesh,Velcro,Wide,6091,5,5786.45,4.6,189,100,Medium,High,Medium,High,489,8,Rubber,Trail,No,All Season,1-5,55,7,53,premium
SH0657,Adidas Edge Lifestyle Sneakers White,Adidas,Shoes,lifestyle sneakers,Lifestyle,Men,White,Knit,Elastic,Regular,6611,5,6280.45,3.4,98,98,Low,Low,High,High,700,4,Phylon,Trail,Yes,All Season,7-11,103,5,88,fashion
SH0658,Woodland Pulse Casual Loafers Blue,Woodland,Shoes,casual loafers,Casual,Girls,Blue,PU,Slip-On,Regular,7091,0,7091.0,4.1,191,100,Medium,Medium,Low,Very High,529,6,PU,Road,No,All Season,1-5,198,5,45,lightweight
SH0659,Fila Elite Road Running Shoes Navy,Fila,Shoes,road running shoes,Running,Women,Navy,PU,Slip-On,Regular,3777,15,3210.45,4.4,160,100,Low,Medium,Low,Very High,683,8,Rubber,Court,No,All Season,4-8,124,7,28,premium
SH0660,Bata Edge Walking Shoes Tan,Bata,Shoes,walking shoes,Walking,Boys,Tan,Synthetic,Elastic,Regular,2487,5,2362.65,4.2,80,100,Low,Medium,Low,High,459,6,EVA,Trail,No,All Season,3-7,5,6,64,premium
SH0661,Reebok Max Gym Trainers Tan,Reebok,Shoes,gym trainers,Training,Unisex,Tan,Rubberized knit,Elastic,Regular,3695,20,2956.0,4.8,53,100,High,Medium,Medium,High,472,12,EVA,Trail,No,All Season,6-10,141,4,87,minimal
SH0662,New Balance Air Road Running Shoes Pink,New Balance,Shoes,road running shoes,Running,Boys,Pink,Synthetic,Elastic,Wide,5910,5,5614.5,4.6,133,98,High,High,Low,Very High,550,4,Foam,Trail,Yes,Monsoon,2-6,87,8,71,minimal
SH0663,Puma Elite Road Running Shoes Navy,Puma,Shoes,road running shoes,Running,Women,Navy,Synthetic,Slip-On,Wide,3757,15,3193.45,3.2,143,83,High,Medium,Medium,Very High,557,12,EVA,Court,No,Summer,4-8,5,4,15,fashion
SH0664,Red Tape Air Oxfords Tan,Red Tape,Shoes,oxfords,Formal,Women,Tan,Synthetic,Slip-On,Slim,3462,0,3462.0,4.1,263,100,Low,High,Low,Medium,679,12,Rubber,All-Purpose,No,All Season,5-9,216,8,39,premium
SH0665,Fila Move Cross Trainers Tan,Fila,Shoes,cross trainers,Training,Boys,Tan,Knit,Slip-On,Slim,2342,15,1990.7,4.1,83,100,High,Low,High,Medium,537,10,EVA,Indoor,No,All Season,3-7,122,9,76,everyday
SH0666,ASICS Edge Tennis Shoes Beige,ASICS,Shoes,tennis shoes,Tennis,Boys,Beige,Suede,Buckle,Slim,12629,25,9471.75,4.1,51,96,Medium,Medium,Medium,High,526,8,PU,Trail,No,All Season,2-6,71,7,91,sporty
SH0667,Nike Pulse Lifestyle Sneakers Grey,Nike,Shoes,lifestyle sneakers,Lifestyle,Unisex,Grey,Synthetic,Slip-On,Regular,4937,35,3209.05,4.0,164,100,Medium,Medium,Low,High,547,12,EVA,Trail,No,All Season,5-9,81,12,94,sporty
SH0668,ASICS Flex Training Shoes Navy,ASICS,Shoes,training shoes,Training,Men,Navy,PU,Lace-Up,Regular,7965,15,6770.25,4.4,31,99,Low,Medium,Low,Very High,429,8,Foam,Trail,No,All Season,7-11,56,8,79,minimal
SH0669,Reebok Flex Walking Shoes White,Reebok,Shoes,walking shoes,Walking,Men,White,Mesh,Elastic,Regular,4991,20,3992.8,4.6,181,100,Low,Medium,Medium,Medium,707,6,Foam,All-Purpose,No,Summer,6-9,106,10,54,sporty
SH0670,ASICS Edge Tennis Shoes Olive,ASICS,Shoes,tennis shoes,Tennis,Unisex,Olive,Suede,Elastic,Regular,6563,25,4922.25,3.8,158,100,Max,Low,Medium,High,592,4,Rubber,Trail,No,Summer,5-9,62,10,39,rugged
SH0671,Nike Stride Basketball Shoes Grey,Nike,Shoes,basketball shoes,Basketball,Girls,Grey,Leather,Slip-On,Regular,6059,5,5756.05,4.3,193,100,High,Low,Medium,High,621,10,TPU,Indoor,No,All Season,1-5,108,2,61,sporty
SH0672,Liberty Move Walking Shoes Tan,Liberty,Shoes,walking shoes,Walking,Men,Tan,PU,Velcro,Regular,3105,30,2173.5,4.2,71,80,Max,High,High,High,637,10,Rubber,Indoor,No,Monsoon,8-12,33,11,76,sporty
SH0673,Vans Stride Skate Shoes Brown,Vans,Shoes,skate shoes,Skate,Boys,Brown,Synthetic,Velcro,Wide,5463,15,4643.55,4.2,266,100,Low,High,High,Medium,486,10,Foam,Indoor,No,Summer,1-5,177,4,64,lightweight
SH0674,Liberty Pro Formal Loafers Brown,Liberty,Shoes,formal loafers,Formal,Women,Brown,Suede,Slip-On,Regular,2720,35,1768.0,4.3,127,100,Low,Low,Medium,Very High,769,8,Rubber,Trail,No,Summer,6-10,117,8,100,rugged
SH0675,Adidas Pro Turf Shoes Tan,Adidas,Shoes,turf shoes,Football,Boys,Tan,Rubberized knit,Buckle,Regular,7076,15,6014.6,4.2,201,100,Medium,Medium,Low,High,550,8,Rubber,Road,No,All Season,2-6,121,12,59,minimal
SH0676,New Balance Flex Race-Day Shoes Black,New Balance,Shoes,race-day shoes,Running,Unisex,Black,Mesh,Slip-On,Regular,2900,5,2755.0,4.3,70,100,Medium,High,High,Very High,583,12,Rubber,All-Purpose,No,All Season,7-11,121,10,43,sporty
SH0677,Nike Edge Training Shoes Tan,Nike,Shoes,training shoes,Training,Boys,Tan,Mesh,Elastic,Regular,4080,10,3672.0,4.4,121,100,High,Low,High,Medium,291,4,Phylon,All-Purpose,No,Monsoon,3-7,72,1,65,lightweight
SH0678,Adidas Pulse Gym Trainers Olive,Adidas,Shoes,gym trainers,Training,Women,Olive,Leather,Buckle,Regular,6900,25,5175.0,4.4,140,100,Max,High,Medium,Very High,481,4,Rubber,Road,No,All Season,4-8,144,2,93,lightweight
SH0679,Puma Pro Cross Trainers Grey,Puma,Shoes,cross trainers,Training,Men,Grey,Suede,Buckle,Regular,4720,35,3068.0,3.8,54,89,Max,Medium,Medium,Very High,577,8,EVA,All-Purpose,No,Summer,8-12,186,1,60,premium
SH0680,Skechers Flex Trail Running Shoes Brown,Skechers,Shoes,trail running shoes,Running,Unisex,Brown,PU,Velcro,Regular,5129,35,3333.85,4.0,122,84,High,Medium,Medium,Very High,673,0,Foam,Indoor,No,Summer,6-10,196,7,53,rugged
SH0681,Adidas Air Football Boots Tan,Adidas,Shoes,football boots,Football,Women,Tan,Rubberized knit,Slip-On,Slim,3639,0,3639.0,4.4,159,100,Medium,Medium,Medium,Very High,418,8,PU,Trail,No,All Season,6-10,60,4,69,rugged
SH0682,Bata Elite School Shoes Black,Bata,Shoes,school shoes,School,Unisex,Black,Synthetic,Elastic,Regular,2601,30,1820.7,4.6,173,100,Medium,Medium,Low,High,652,8,Foam,Trail,No,All Season,6-10,61,10,76,fashion
SH0683,Vans Prime Skate Shoes Pink,Vans,Shoes,skate shoes,Skate,Men,Pink,PU,Slip-On,Regular,2131,15,1811.35,4.5,97,100,Medium,Medium,Low,High,683,0,Rubber,All-Purpose,No,Summer,6-9,54,5,15,minimal
SH0684,Nike Pro Basketball Shoes Beige,Nike,Shoes,basketball shoes,Basketball,Women,Beige,Knit,Elastic,Regular,6742,10,6067.8,3.6,50,100,Low,Low,High,High,481,10,PU,Road,No,All Season,6-10,101,8,78,minimal
SH0685,Adidas Flex Street Sneakers Navy,Adidas,Shoes,street sneakers,Lifestyle,Men,Navy,Rubberized knit,Slip-On,Slim,2064,5,1960.8,4.1,82,94,Medium,Medium,Low,Very High,631,6,Foam,Court,No,All Season,8-12,113,4,69,minimal
SH0686,Hush Puppies Flex Derbies Olive,Hush Puppies,Shoes,derbies,Formal,Women,Olive,PU,Buckle,Regular,3427,10,3084.3,4.4,25,46,Low,Medium,Low,Medium,733,6,Foam,Road,Yes,All Season,6-10,164,2,74,minimal
SH0687,Adidas Stride Turf Shoes Pink,Adidas,Shoes,turf shoes,Football,Girls,Pink,Leather,Velcro,Wide,3422,25,2566.5,4.0,82,68,Medium,Medium,Medium,Very High,731,8,Phylon,All-Purpose,No,All Season,2-6,75,12,76,lightweight
SH0688,Bata Elite Slip-On Walkers Blue,Bata,Shoes,slip-on walkers,Walking,Women,Blue,Knit,Lace-Up,Regular,2563,30,1794.1,4.5,26,100,Medium,Medium,Low,Very High,490,12,Rubber,Indoor,No,All Season,4-8,71,2,70,rugged
SH0689,Bata Move Slip-On Walkers Olive,Bata,Shoes,slip-on walkers,Walking,Women,Olive,Suede,Velcro,Regular,3999,0,3999.0,3.9,154,100,High,High,Medium,High,405,4,Foam,Trail,No,All Season,4-7,110,3,61,sporty
SH0690,Clarks Flex Casual Loafers White,Clarks,Shoes,casual loafers,Casual,Boys,White,Rubberized knit,Velcro,Regular,8011,35,5207.15,4.2,117,100,Low,Low,Low,Very High,433,12,Foam,Road,No,Summer,2-6,167,6,81,lightweight
SH0691,Red Tape Edge Oxfords Grey,Red Tape,Shoes,oxfords,Formal,Men,Grey,Synthetic,Lace-Up,Regular,4110,25,3082.5,3.8,150,100,Low,Medium,Medium,High,741,8,Phylon,Court,No,All Season,6-10,5,2,66,fashion
SH0692,Reebok Flex Road Running Shoes Red,Reebok,Shoes,road running shoes,Running,Unisex,Red,Suede,Slip-On,Regular,3429,20,2743.2,4.7,62,90,Max,Medium,Low,High,560,6,Foam,Trail,No,All Season,5-9,124,4,77,fashion
SH0693,Under Armour Stride Basketball Shoes Black,Under Armour,Shoes,basketball shoes,Basketball,Unisex,Black,Synthetic,Slip-On,Regular,10588,15,8999.8,4.4,21,75,Max,High,Medium,Very High,335,10,Rubber,Road,Yes,All Season,5-9,86,9,73,rugged
SH0694,Woodland Move Hiking Boots Red,Woodland,Shoes,hiking boots,Hiking,Boys,Red,Leather,Buckle,Wide,8994,25,6745.5,4.4,110,100,Medium,Medium,Low,High,733,12,Rubber,Road,No,All Season,1-5,260,5,80,premium
SH0695,Vans Pro Lifestyle Sneakers Grey,Vans,Shoes,lifestyle sneakers,Lifestyle,Girls,Grey,Mesh,Lace-Up,Regular,4970,10,4473.0,4.2,71,83,Low,Low,Low,Medium,550,0,Rubber,Indoor,No,All Season,2-6,78,12,40,retro
SH0696,Puma Pulse Road Running Shoes White,Puma,Shoes,road running shoes,Running,Unisex,White,PU,Velcro,Wide,2449,20,1959.2,4.3,96,100,Medium,Medium,Low,Very High,749,10,Phylon,All-Purpose,No,All Season,6-10,88,8,100,rugged
SH0697,Nike Max Trail Running Shoes Black,Nike,Shoes,trail running shoes,Running,Women,Black,PU,Lace-Up,Slim,3818,30,2672.6,4.3,65,79,Medium,Medium,Low,High,378,10,PU,Court,No,All Season,4-7,39,6,72,lightweight
SH0698,Adidas Move Retro Sneakers Red,Adidas,Shoes,retro sneakers,Lifestyle,Girls,Red,Mesh,Slip-On,Regular,7339,25,5504.25,4.5,260,100,Low,Medium,High,Medium,503,4,EVA,Road,No,All Season,3-7,148,5,76,sporty
SH0699,New Balance Air Comfort Walkers White,New Balance,Shoes,comfort walkers,Walking,Women,White,Synthetic,Lace-Up,Regular,5655,30,3958.5,4.8,116,100,Medium,High,Medium,Very High,384,12,Foam,All-Purpose,No,All Season,6-10,70,1,43,everyday
SH0700,Red Tape Stride Slip-On Walkers Black,Red Tape,Shoes,slip-on walkers,Walking,Women,Black,Synthetic,Slip-On,Regular,3201,25,2400.75,3.8,98,68,Medium,High,Low,Very High,515,8,EVA,All-Purpose,No,All Season,6-10,52,10,77,sporty
SH0701,Nike Flow Basketball Shoes Grey,Nike,Shoes,basketball shoes,Basketball,Women,Grey,Synthetic,Buckle,Regular,5494,0,5494.0,3.8,48,77,Max,Low,Low,High,500,8,Phylon,All-Purpose,No,All Season,4-7,158,2,81,lightweight
SH0702,Campus Prime Comfort Walkers Blue,Campus,Shoes,comfort walkers,Walking,Men,Blue,Mesh,Velcro,Regular,1446,15,1229.1,4.3,55,86,Medium,Low,Medium,High,598,8,EVA,Court,No,All Season,7-11,199,10,79,minimal
SH0703,Nike Prime Basketball Shoes Maroon,Nike,Shoes,basketball shoes,Basketball,Unisex,Maroon,Suede,Buckle,Wide,3888,15,3304.8,4.3,209,100,Low,Medium,Low,Medium,849,8,EVA,Court,No,Monsoon,5-9,201,8,88,sporty
SH0704,Red Tape Lite Comfort Walkers Red,Red Tape,Shoes,comfort walkers,Walking,Men,Red,Knit,Slip-On,Regular,3577,20,2861.6,4.4,267,100,Low,Low,High,Medium,559,4,Foam,Court,No,All Season,8-12,89,4,56,minimal
SH0705,Vans Max Casual Sneakers Navy,Vans,Shoes,casual sneakers,Casual,Unisex,Navy,Synthetic,Lace-Up,Regular,3255,5,3092.25,4.1,214,100,Low,Low,Medium,High,594,8,Phylon,Court,Yes,All Season,7-11,212,3,85,premium
SH0706,Bata Edge School Shoes Beige,Bata,Shoes,school shoes,School,Boys,Beige,Synthetic,Elastic,Regular,3258,35,2117.7,4.2,235,100,Medium,Low,Medium,High,535,10,Rubber,Court,No,All Season,2-6,35,5,75,rugged
SH0707,Liberty Stride Oxfords Navy,Liberty,Shoes,oxfords,Formal,Boys,Navy,Rubberized knit,Lace-Up,Slim,2401,30,1680.7,3.9,338,100,Medium,High,Medium,High,579,8,EVA,All-Purpose,No,Summer,3-7,75,3,40,lightweight
SH0708,Fila Air Lifestyle Sneakers Olive,Fila,Shoes,lifestyle sneakers,Lifestyle,Men,Olive,Mesh,Elastic,Regular,4476,10,4028.4,4.3,239,100,Low,Low,Low,Medium,483,10,PU,Court,No,Monsoon,6-10,178,9,70,retro
SH0709,Skechers Elite Street Sneakers Blue,Skechers,Shoes,street sneakers,Lifestyle,Men,Blue,Synthetic,Velcro,Wide,5326,30,3728.2,4.6,95,100,Low,Low,Low,Medium,635,0,Phylon,Road,No,All Season,7-11,100,11,46,sporty
SH0710,New Balance Prime Trail Running Shoes Olive,New Balance,Shoes,trail running shoes,Running,Boys,Olive,Canvas,Lace-Up,Slim,7942,30,5559.4,4.0,84,82,High,Medium,High,Very High,630,10,EVA,All-Purpose,No,All Season,3-7,187,2,59,rugged
SH0711,Under Armour Stride Basketball Shoes Olive,Under Armour,Shoes,basketball shoes,Basketball,Men,Olive,Rubberized knit,Lace-Up,Regular,11358,20,9086.4,4.2,49,51,High,Low,Medium,Medium,815,0,Rubber,Trail,No,All Season,8-12,31,5,40,lightweight
SH0712,Nike Pulse Basketball Shoes Beige,Nike,Shoes,basketball shoes,Basketball,Women,Beige,Mesh,Buckle,Regular,6421,30,4494.7,4.3,21,60,Low,Low,Medium,Very High,542,8,Phylon,Road,No,Summer,5-9,173,11,70,minimal
SH0713,Puma Flex Street Sneakers Beige,Puma,Shoes,street sneakers,Lifestyle,Women,Beige,Leather,Lace-Up,Slim,5254,30,3677.8,4.8,85,100,Medium,High,High,High,308,12,EVA,All-Purpose,No,All Season,4-8,131,9,100,rugged
SH0714,Puma Flow Retro Sneakers Pink,Puma,Shoes,retro sneakers,Lifestyle,Girls,Pink,Mesh,Buckle,Regular,5408,15,4596.8,4.2,147,100,High,Medium,Medium,High,933,6,Phylon,Trail,No,All Season,1-5,117,10,77,minimal
SH0715,New Balance Edge Street Sneakers Red,New Balance,Shoes,street sneakers,Lifestyle,Unisex,Red,Leather,Slip-On,Regular,8795,5,8355.25,3.9,73,86,High,Medium,Low,High,737,12,TPU,Trail,No,All Season,7-11,12,1,59,sporty
SH0716,Skechers Prime Trail Running Shoes Black,Skechers,Shoes,trail running shoes,Running,Unisex,Black,Knit,Slip-On,Slim,3828,25,2871.0,4.6,139,100,Medium,Medium,Medium,Medium,638,8,EVA,Indoor,No,Summer,7-11,111,5,93,premium
SH0717,New Balance Stride Road Running Shoes Blue,New Balance,Shoes,road running shoes,Running,Unisex,Blue,Knit,Elastic,Regular,7357,25,5517.75,4.1,104,99,High,Medium,High,Medium,585,0,Rubber,Trail,No,All Season,5-9,5,5,100,everyday
SH0718,Puma Flex Training Shoes Red,Puma,Shoes,training shoes,Training,Boys,Red,Synthetic,Lace-Up,Regular,5057,30,3539.9,4.2,59,92,Medium,Low,Low,Medium,356,8,Rubber,Court,No,All Season,1-5,24,10,100,lightweight
SH0719,New Balance Move Trail Running Shoes Grey,New Balance,Shoes,trail running shoes,Running,Unisex,Grey,Mesh,Buckle,Wide,5327,15,4527.95,4.0,245,100,High,High,High,High,648,4,Foam,All-Purpose,No,Summer,5-9,45,9,87,fashion
SH0720,Nike Move Training Shoes Black,Nike,Shoes,training shoes,Training,Boys,Black,Synthetic,Velcro,Slim,6972,20,5577.6,4.5,531,100,Low,Low,Medium,Very High,502,6,Foam,All-Purpose,No,All Season,1-5,78,2,94,sporty
SH0721,Crocs Pro Travel Clogs Beige,Crocs,Shoes,travel clogs,Travel,Women,Beige,PU,Slip-On,Wide,3004,5,2853.8,3.6,88,79,Low,Medium,Medium,Very High,311,6,PU,Indoor,No,All Season,4-7,169,6,84,retro
SH0722,Adidas Flow Football Boots Olive,Adidas,Shoes,football boots,Football,Unisex,Olive,Mesh,Slip-On,Regular,5791,15,4922.35,4.6,87,100,Low,Medium,Low,Very High,617,8,Phylon,Road,No,Monsoon,6-10,141,6,71,premium
SH0723,Puma Edge Gym Trainers Maroon,Puma,Shoes,gym trainers,Training,Women,Maroon,Mesh,Lace-Up,Regular,2958,20,2366.4,3.8,163,100,Low,High,Low,Medium,457,8,PU,Road,No,Winter,4-7,111,1,57,premium
SH0724,Nike Max Training Shoes Grey,Nike,Shoes,training shoes,Training,Girls,Grey,Knit,Velcro,Regular,7900,20,6320.0,4.1,38,100,High,Medium,Medium,High,641,10,EVA,Trail,No,Summer,1-5,107,9,65,retro
SH0725,Adidas Flow Street Sneakers Olive,Adidas,Shoes,street sneakers,Lifestyle,Men,Olive,Rubberized knit,Slip-On,Regular,5634,10,5070.6,4.3,43,88,Low,High,High,High,674,10,Rubber,Trail,No,All Season,6-10,156,2,37,lightweight
SH0726,Woodland Elite Rugged Boots Beige,Woodland,Shoes,rugged boots,Outdoor,Girls,Beige,Suede,Velcro,Regular,5568,30,3897.6,4.2,205,100,Low,Low,High,Very High,726,8,TPU,All-Purpose,No,All Season,3-7,208,10,47,fashion
SH0727,Reebok Elite Comfort Walkers Beige,Reebok,Shoes,comfort walkers,Walking,Unisex,Beige,Suede,Buckle,Regular,4261,10,3834.9,3.8,194,100,Medium,Low,Medium,High,548,4,PU,Court,No,All Season,5-9,118,5,74,minimal
SH0728,Liberty Pro School Shoes Grey,Liberty,Shoes,school shoes,School,Girls,Grey,Knit,Slip-On,Slim,1764,25,1323.0,3.6,60,57,Medium,Medium,High,Medium,518,6,TPU,Court,No,All Season,1-5,222,7,62,everyday
SH0729,Red Tape Lite Formal Loafers Maroon,Red Tape,Shoes,formal loafers,Formal,Girls,Maroon,Knit,Buckle,Regular,4128,35,2683.2,3.8,58,90,Medium,Medium,Medium,High,745,0,EVA,All-Purpose,No,All Season,3-7,181,1,74,rugged
SH0730,Adidas Pro Turf Shoes Olive,Adidas,Shoes,turf shoes,Football,Women,Olive,PU,Slip-On,Regular,5964,25,4473.0,4.3,114,96,Medium,Medium,Low,Very High,569,8,Foam,Indoor,Yes,All Season,4-7,122,4,45,everyday
